54:49.758;69.5;74.5;2;0.258;0;
55:49.754;68.5;73.5;2;0.254;0;
56:49.75;67.5;72.5;2;0.25;0;
57:49.746;66.5;71.5;2;0.246;0;
58:49.742;65.5;70.5;2;0.242;0;
59:49.738;64.5;69.5;2;0.238;0;
60:49.734;63.5;68.5;2;0.234;0;
61:49.73;62.5;67.5;2;0.23;0;
62:49.726;61.5;66.5;2;0.226;0;
63:49.722;60.5;65.5;2;0.222;0;
64:49.718;59.5;64.5;2;0.218;0;
65:49.714;58.5;63.5;2;0.214;0;
66:49.71;57.5;62.5;2;0.21;0;
67:49.706;56.5;61.5;2;0.206;0;
68:49.702;55.5;60.5;2;0.202;0;
69:49.698;54.5;59.5;2;0.198;0;
70:49.694;53.5;58.5;2;0.194;0;
71:49.69;52.5;57.5;2;0.19;0;
72:49.686;51.5;56.5;2;0.186;0;
73:49.682;50.5;55.5;2;0.182;0;
74:49.678;49.5;54.5;2;0.178;0;
75:49.674;48.5;53.5;2;0.174;0;
76:49.67;47.5;52.5;2;0.17;0;
77:49.666;46.5;51.5;2;0.166;0;
78:49.662;45.5;50.5;2;0.162;0;
79:49.658;44.5;49.5;2;0.158;0;
80:49.654;43.5;48.5;2;0.154;0;
81:49.65;42.5;47.5;2;0.15;0;
82:49.646;41.5;46.5;2;0.146;0;
83:49.642;40.5;45.5;2;0.142;0;
84:49.638;39.5;44.5;2;0.138;0;
85:49.634;38.5;43.5;2;0.134;0;
86:49.63;37.5;42.5;2;0.13;0;
87:49.626;36.5;41.5;2;0.126;0;
88:49.622;35.5;40.5;2;0.122;0;
89:49.618;34.5;39.5;2;0.118;0;
90:49.61;32.5;37.5;2;0.11;0;
91:49.606;31.5;36.5;2;0.106;0;
92:49.602;30.5;35.5;2;0.102;0;
93:49.598;29.5;34.5;2;0.098;0;
94:49.594;28.5;33.5;2;0.094;0;
95:49.59;27.5;32.5;2;0.09;0;
96:49.586;26.5;31.5;2;0.086;0;
97:49.582;25.5;30.5;2;0.082;0;
98:49.578;24.5;29.5;2;0.078;0;
99:49.574;23.5;28.5;2;0.074;0;
100:49.57;22.5;27.5;2;0.07;0;
101:49.566;21.5;26.5;2;0.066;0;
102:49.562;20.5;25.5;2;0.062;0;
103:50.438;239.5;244.5;2;0.938;1;
104:50.434;238.5;243.5;2;0.934;1;
105:50.43;237.5;242.5;2;0.93;1;
106:50.426;236.5;241.5;2;0.926;1;
107:50.422;235.5;240.5;2;0.922;1;
108:50.418;234.5;239.5;2;0.918;1;
109:50.414;233.5;238.5;2;0.914;1;
110:50.41;232.5;237.5;2;0.91;1;
111:50.406;231.5;236.5;2;0.906;1;
112:50.402;230.5;235.5;2;0.902;1;
113:50.398;229.5;234.5;2;0.898;1;
114:50.394;228.5;233.5;2;0.894;1;
115:50.39;227.5;232.5;2;0.89;1;
116:50.386;226.5;231.5;2;0.886;1;
117:50.382;225.5;230.5;2;0.882;1;
118:50.378;224.5;229.5;2;0.878;1;
119:50.374;223.5;228.5;2;0.874;1;
120:50.37;222.5;227.5;2;0.87;1;
121:50.366;221.5;226.5;2;0.866;1;
122:50.362;220.5;225.5;2;0.862;1;
123:50.358;219.5;224.5;2;0.858;1;
124:50.354;218.5;223.5;2;0.854;1;
125:50.35;217.5;222.5;2;0.85;1;
126:50.346;216.5;221.5;2;0.846;1;
127:50.342;215.5;220.5;2;0.842;1;
128:50.338;214.5;219.5;2;0.838;1;
129:50.334;213.5;218.5;2;0.834;1;
130:50.33;212.5;217.5;2;0.83;1;
131:50.326;211.5;216.5;2;0.826;1;
132:50.322;210.5;215.5;2;0.822;1;
133:50.318;209.5;214.5;2;0.818;1;
134:50.314;208.5;213.5;2;0.814;1;
135:50.31;207.5;212.5;2;0.81;1;
136:50.306;206.5;211.5;2;0.806;1;
137:50.302;205.5;210.5;2;0.802;1;
138:50.298;204.5;209.5;2;0.798;1;
139:50.294;203.5;208.5;2;0.794;1;
140:50.29;202.5;207.5;2;0.79;1;
141:50.286;201.5;206.5;2;0.786;1;
142:50.282;200.5;205.5;2;0.782;1;
143:50.278;199.5;204.5;2;0.778;1;
144:50.274;198.5;203.5;2;0.774;1;
145:50.27;197.5;202.5;2;0.77;1;
146:50.266;196.5;201.5;2;0.766;1;
147:50.262;195.5;200.5;2;0.762;1;
148:50.258;194.5;199.5;2;0.758;1;
149:50.254;193.5;198.5;2;0.754;1;
150:50.25;192.5;197.5;2;0.75;1;
151:50.246;191.5;196.5;2;0.746;1;
152:50.242;190.5;195.5;2;0.742;1;
153:50.238;189.5;194.5;2;0.738;1;
154:50.234;188.5;193.5;2;0.734;1;
155:50.23;187.5;192.5;2;0.73;1;
156:50.226;186.5;191.5;2;0.726;1;
157:50.222;185.5;190.5;2;0.722;1;
158:50.218;184.5;189.5;2;0.718;1;
159:50.214;183.5;188.5;2;0.714;1;
160:50.21;182.5;187.5;2;0.71;1;
161:50.206;181.5;186.5;2;0.706;1;
162:50.202;180.5;185.5;2;0.702;1;
163:50.198;179.5;184.5;2;0.698;1;
164:50.194;178.5;183.5;2;0.694;1;
165:50.19;177.5;182.5;2;0.69;1;
166:50.186;176.5;181.5;2;0.686;1;
167:50.182;175.5;180.5;2;0.682;1;
168:50.178;174.5;179.5;2;0.678;1;
169:50.174;173.5;178.5;2;0.674;1;
170:50.17;172.5;177.5;2;0.67;1;
171:50.166;171.5;176.5;2;0.666;1;
172:50.162;170.5;175.5;2;0.662;1;
173:50.158;169.5;174.5;2;0.658;1;
174:50.154;168.5;173.5;2;0.654;1;
175:50.15;167.5;172.5;2;0.65;1;
176:50.146;166.5;171.5;2;0.646;1;
177:50.142;165.5;170.5;2;0.642;1;
178:50.138;164.5;169.5;2;0.638;1;
179:50.134;163.5;168.5;2;0.634;1;
180:50.13;162.5;167.5;2;0.63;1;
181:50.126;161.5;166.5;2;0.626;1;
182:50.122;160.5;165.5;2;0.622;1;
183:50.118;159.5;164.5;2;0.618;1;
184:50.114;158.5;163.5;2;0.614;1;
185:50.11;157.5;162.5;2;0.61;1;
186:50.106;156.5;161.5;2;0.606;1;
187:50.102;155.5;160.5;2;0.602;1;
188:50.098;154.5;159.5;2;0.598;1;
189:50.094;153.5;158.5;2;0.594;1;
190:50.09;152.5;157.5;2;0.59;1;
191:50.086;151.5;156.5;2;0.586;1;
192:50.082;150.5;155.5;2;0.582;1;
193:50.078;149.5;154.5;2;0.578;1;
194:50.074;148.5;153.5;2;0.574;1;
195:50.07;147.5;152.5;2;0.57;1;
196:50.066;146.5;151.5;2;0.566;1;
197:50.062;145.5;150.5;2;0.562;1;
198:50.058;144.5;149.5;2;0.558;1;
199:50.054;143.5;148.5;2;0.554;1;
200:50.05;142.5;147.5;2;0.55;1;
201:50.046;141.5;146.5;2;0.546;1;
202:50.042;140.5;145.5;2;0.542;1;
203:50.038;139.5;144.5;2;0.538;1;
204:50.034;138.5;143.5;2;0.534;1;
205:50.03;137.5;142.5;2;0.53;1;
206:50.026;136.5;141.5;2;0.526;1;
207:50.022;135.5;140.5;2;0.522;1;
208:50.018;134.5;139.5;2;0.518;1;
209:50.014;133.5;138.5;2;0.514;1;
210:50.01;132.5;137.5;2;0.51;1;
211:50.006;131.5;136.5;2;0.506;1;
212:50.002;130.5;135.5;2;0.502;1;
213:49.998;129.5;134.5;2;0.498;0;
214:49.994;128.5;133.5;2;0.494;0;
215:49.99;127.5;132.5;2;0.49;0;
216:49.986;126.5;131.5;2;0.486;0;
217:49.982;125.5;130.5;2;0.482;0;
218:49.978;124.5;129.5;2;0.478;0;
219:49.974;123.5;128.5;2;0.474;0;
220:49.97;122.5;127.5;2;0.47;0;
221:49.966;121.5;126.5;2;0.466;0;
222:49.962;120.5;125.5;2;0.462;0;
223:49.958;119.5;124.5;2;0.458;0;
224:49.954;118.5;123.5;2;0.454;0;
225:49.95;117.5;122.5;2;0.45;0;
226:49.946;116.5;121.5;2;0.446;0;
227:49.942;115.5;120.5;2;0.442;0;
228:49.938;114.5;119.5;2;0.438;0;
229:49.934;113.5;118.5;2;0.434;0;
230:49.93;112.5;117.5;2;0.43;0;
231:49.926;111.5;116.5;2;0.426;0;
232:49.922;110.5;115.5;2;0.422;0;
233:49.918;109.5;114.5;2;0.418;0;
234:49.914;108.5;113.5;2;0.414;0;
235:49.91;107.5;112.5;2;0.41;0;
236:49.906;106.5;111.5;2;0.406;0;
237:49.902;105.5;110.5;2;0.402;0;
238:49.898;104.5;109.5;2;0.398;0;
239:49.894;103.5;108.5;2;0.394;0;
240:49.89;102.5;107.5;2;0.39;0;
241:49.886;101.5;106.5;2;0.386;0;
242:49.882;100.5;105.5;2;0.382;0;
243:49.878;99.5;104.5;2;0.378;0;
244:49.874;98.5;103.5;2;0.374;0;
245:49.87;97.5;102.5;2;0.37;0;
246:49.866;96.5;101.5;2;0.366;0;
247:49.862;95.5;100.5;2;0.362;0;
248:49.858;94.5;99.5;2;0.358;0;
249:49.854;93.5;98.5;2;0.354;0;
250:49.85;92.5;97.5;2;0.35;0;
251:49.846;91.5;96.5;2;0.346;0;
252:49.842;90.5;95.5;2;0.342;0;
253:49.838;89.5;94.5;2;0.338;0;
254:49.834;88.5;93.5;2;0.334;0;
255:49.83;87.5;92.5;2;0.33;0;
256:49.826;86.5;91.5;2;0.326;0;
257:49.822;85.5;90.5;2;0.322;0;
258:49.818;84.5;89.5;2;0.318;0;
259:49.814;83.5;88.5;2;0.314;0;
260:49.81;82.5;87.5;2;0.31;0;
261:49.806;81.5;86.5;2;0.306;0;
262:49.802;80.5;85.5;2;0.302;0;
263:49.798;79.5;84.5;2;0.298;0;
264:49.794;78.5;83.5;2;0.294;0;
265:49.79;77.5;82.5;2;0.29;0;
266:49.786;76.5;81.5;2;0.286;0;
267:49.782;75.5;80.5;2;0.282;0;
268:49.778;74.5;79.5;2;0.278;0;
269:49.774;73.5;78.5;2;0.274;0;
270:49.77;72.5;77.5;2;0.27;0;
271:49.766;71.5;76.5;2;0.266;0;
272:49.762;70.5;75.5;2;0.262;0;
273:49.758;69.5;74.5;2;0.258;0;
274:49.754;68.5;73.5;2;0.254;0;
275:49.75;67.5;72.5;2;0.25;0;
276:49.746;66.5;71.5;2;0.246;0;
277:49.742;65.5;70.5;2;0.242;0;
278:49.738;64.5;69.5;2;0.238;0;
279:49.734;63.5;68.5;2;0.234;0;
280:49.73;62.5;67.5;2;0.23;0;
281:49.726;61.5;66.5;2;0.226;0;
282:49.722;60.5;65.5;2;0.222;0;
283:49.718;59.5;64.5;2;0.218;0;
284:49.714;58.5;63.5;2;0.214;0;
285:49.71;57.5;62.5;2;0.21;0;
286:49.706;56.5;61.5;2;0.206;0;
287:49.702;55.5;60.5;2;0.202;0;
288:49.698;54.5;59.5;2;0.198;0;
289:49.694;53.5;58.5;2;0.194;0;
290:49.69;52.5;57.5;2;0.19;0;
291:49.686;51.5;56.5;2;0.186;0;
292:49.682;50.5;55.5;2;0.182;0;
293:49.678;49.5;54.5;2;0.178;0;
294:49.674;48.5;53.5;2;0.174;0;
295:49.67;47.5;52.5;2;0.17;0;
296:49.666;46.5;51.5;2;0.166;0;
297:49.662;45.5;50.5;2;0.162;0;
298:49.658;44.5;49.5;2;0.158;0;
299:49.654;43.5;48.5;2;0.154;0;
300:49.65;42.5;47.5;2;0.15;0;
301:49.646;41.5;46.5;2;0.146;0;
302:49.642;40.5;45.5;2;0.142;0;
303:49.638;39.5;44.5;2;0.138;0;
304:49.634;38.5;43.5;2;0.134;0;
305:49.63;37.5;42.5;2;0.13;0;
306:49.626;36.5;41.5;2;0.126;0;
307:49.622;35.5;40.5;2;0.122;0;
308:49.618;34.5;39.5;2;0.118;0;
309:49.614;33.5;38.5;2;0.114;0;
310:49.61;32.5;37.5;2;0.11;0;
311:49.606;31.5;36.5;2;0.106;0;
312:49.602;30.5;35.5;2;0.102;0;
313:49.598;29.5;34.5;2;0.098;0;
314:49.594;28.5;33.5;2;0.094;0;
315:49.59;27.5;32.5;2;0.09;0;
316:49.586;26.5;31.5;2;0.086;0;
317:49.582;25.5;30.5;2;0.082;0;
318:49.578;24.5;29.5;2;0.078;0;
319:49.574;23.5;28.5;2;0.074;0;
320:49.57;22.5;27.5;2;0.07;0;
321:49.566;21.5;26.5;2;0.066;0;
322:49.562;20.5;25.5;2;0.062;0;
323:50.438;239.5;244.5;2;0.938;1;
324:50.434;238.5;243.5;2;0.934;1;
325:50.43;237.5;242.5;2;0.93;1;
326:50.426;236.5;241.5;2;0.926;1;
327:50.422;235.5;240.5;2;0.922;1;
328:50.418;234.5;239.5;2;0.918;1;
329:50.414;233.5;238.5;2;0.914;1;
330:50.41;232.5;237.5;2;0.91;1;
331:50.406;231.5;236.5;2;0.906;1;
332:50.402;230.5;235.5;2;0.902;1;
333:50.398;229.5;234.5;2;0.898;1;
334:50.394;228.5;233.5;2;0.894;1;
335:50.39;227.5;232.5;2;0.89;1;
336:50.386;226.5;231.5;2;0.886;1;
337:50.382;225.5;230.5;2;0.882;1;
338:50.378;224.5;229.5;2;0.878;1;
339:50.374;223.5;228.5;2;0.874;1;
340:50.37;222.5;227.5;2;0.87;1;
341:50.366;221.5;226.5;2;0.866;1;
342:50.362;220.5;225.5;2;0.862;1;
343:50.358;219.5;224.5;2;0.858;1;
344:50.354;218.5;223.5;2;0.854;1;
345:50.35;217.5;222.5;2;0.85;1;
346:50.346;216.5;221.5;2;0.846;1;
347:50.342;215.5;220.5;2;0.842;1;
348:50.338;214.5;219.5;2;0.838;1;
349:50.334;213.5;218.5;2;0.834;1;
350:50.33;212.5;217.5;2;0.83;1;
351:50.326;211.5;216.5;2;0.826;1;
352:50.322;210.5;215.5;2;0.822;1;
353:50.318;209.5;214.5;2;0.818;1;
354:50.314;208.5;213.5;2;0.814;1;
355:50.31;207.5;212.5;2;0.81;1;
356:50.306;206.5;211.5;2;0.806;1;
357:50.302;205.5;210.5;2;0.802;1;
358:50.298;204.5;209.5;2;0.798;1;
359:50.294;203.5;208.5;2;0.794;1;
360:50.29;202.5;207.5;2;0.79;1;
361:50.286;201.5;206.5;2;0.786;1;
362:50.282;200.5;205.5;2;0.782;1;
363:50.278;199.5;204.5;2;0.778;1;
364:50.274;198.5;203.5;2;0.774;1;
365:50.27;197.5;202.5;2;0.77;1;
366:50.266;196.5;201.5;2;0.766;1;
367:50.262;195.5;200.5;2;0.762;1;
368:50.258;194.5;199.5;2;0.758;1;
369:50.254;193.5;198.5;2;0.754;1;
370:50.25;192.5;197.5;2;0.75;1;
371:50.246;191.5;196.5;2;0.746;1;
372:50.242;190.5;195.5;2;0.742;1;
373:50.238;189.5;194.5;2;0.738;1;
374:50.234;188.5;193.5;2;0.734;1;
375:50.23;187.5;192.5;2;0.73;1;
376:50.226;186.5;191.5;2;0.726;1;
377:50.222;185.5;190.5;2;0.722;1;
378:50.218;184.5;189.5;2;0.718;1;
379:50.214;183.5;188.5;2;0.714;1;
380:50.21;182.5;187.5;2;0.71;1;
381:50.206;181.5;186.5;2;0.706;1;
382:50.202;180.5;185.5;2;0.702;1;
383:50.198;179.5;184.5;2;0.698;1;
384:50.194;178.5;183.5;2;0.694;1;
385:50.19;177.5;182.5;2;0.69;1;
386:50.186;176.5;181.5;2;0.686;1;
387:50.182;175.5;180.5;2;0.682;1;
388:50.178;174.5;179.5;2;0.678;1;
389:50.174;173.5;178.5;2;0.674;1;
390:50.17;172.5;177.5;2;0.67;1;
391:50.166;171.5;176.5;2;0.666;1;
392:50.162;170.5;175.5;2;0.662;1;
393:50.158;169.5;174.5;2;0.658;1;
394:50.154;168.5;173.5;2;0.654;1;
395:50.15;167.5;172.5;2;0.65;1;
396:50.146;166.5;171.5;2;0.646;1;
397:50.142;165.5;170.5;2;0.642;1;
398:50.138;164.5;169.5;2;0.638;1;
399:50.134;163.5;168.5;2;0.634;1;
400:50.13;162.5;167.5;2;0.63;1;
401:50.126;161.5;166.5;2;0.626;1;
402:50.122;160.5;165.5;2;0.622;1;
403:50.118;159.5;164.5;2;0.618;1;
404:50.114;158.5;163.5;2;0.614;1;
405:50.11;157.5;162.5;2;0.61;1;
406:50.106;156.5;161.5;2;0.606;1;
407:50.102;155.5;160.5;2;0.602;1;
408:50.098;154.5;159.5;2;0.598;1;
409:50.094;153.5;158.5;2;0.594;1;
410:50.09;152.5;157.5;2;0.59;1;
411:50.086;151.5;156.5;2;0.586;1;
412:50.082;150.5;155.5;2;0.582;1;
413:50.078;149.5;154.5;2;0.578;1;
414:50.074;148.5;153.5;2;0.574;1;
415:50.07;147.5;152.5;2;0.57;1;
416:50.066;146.5;151.5;2;0.566;1;
417:50.062;145.5;150.5;2;0.562;1;
418:50.058;144.5;149.5;2;0.558;1;
419:50.054;143.5;148.5;2;0.554;1;
420:50.05;142.5;147.5;2;0.55;1;
421:50.046;141.5;146.5;2;0.546;1;
422:50.042;140.5;145.5;2;0.542;1;
423:50.038;139.5;144.5;2;0.538;1;
424:50.034;138.5;143.5;2;0.534;1;
425:50.03;137.5;142.5;2;0.53;1;
426:50.026;136.5;141.5;2;0.526;1;
427:50.022;135.5;140.5;2;0.522;1;
428:50.018;134.5;139.5;2;0.518;1;
429:50.014;133.5;138.5;2;0.514;1;
430:50.01;132.5;137.5;2;0.51;1;
431:50.006;131.5;136.5;2;0.506;1;
432:50.002;130.5;135.5;2;0.502;1;
433:49.998;129.5;134.5;2;0.498;0;
434:49.994;128.5;133.5;2;0.494;0;
435:49.99;127.5;132.5;2;0.49;0;
436:49.986;126.5;131.5;2;0.486;0;
437:49.982;125.5;130.5;2;0.482;0;
438:49.978;124.5;129.5;2;0.478;0;
439:49.974;123.5;128.5;2;0.474;0;
440:49.97;122.5;127.5;2;0.47;0;
441:49.966;121.5;126.5;2;0.466;0;
442:49.962;120.5;125.5;2;0.462;0;
443:49.958;119.5;124.5;2;0.458;0;
444:49.954;118.5;123.5;2;0.454;0;
445:49.95;117.5;122.5;2;0.45;0;
446:49.946;116.5;121.5;2;0.446;0;
447:49.942;115.5;120.5;2;0.442;0;
448:49.938;114.5;119.5;2;0.438;0;
449:49.934;113.5;118.5;2;0.434;0;
450:49.93;112.5;117.5;2;0.43;0;
451:49.926;111.5;116.5;2;0.426;0;
452:49.922;110.5;115.5;2;0.422;0;
453:49.918;109.5;114.5;2;0.418;0;
454:49.914;108.5;113.5;2;0.414;0;
455:49.91;107.5;112.5;2;0.41;0;
456:49.906;106.5;111.5;2;0.406;0;
457:49.902;105.5;110.5;2;0.402;0;
458:49.898;104.5;109.5;2;0.398;0;
459:49.894;103.5;108.5;2;0.394;0;
460:49.89;102.5;107.5;2;0.39;0;
461:49.886;101.5;106.5;2;0.386;0;
462:49.882;100.5;105.5;2;0.382;0;
463:49.878;99.5;104.5;2;0.378;0;
464:49.874;98.5;103.5;2;0.374;0;
465:49.87;97.5;102.5;2;0.37;0;
466:49.866;96.5;101.5;2;0.366;0;
467:49.862;95.5;100.5;2;0.362;0;
468:49.858;94.5;99.5;2;0.358;0;
469:49.854;93.5;98.5;2;0.354;0;
470:49.85;92.5;97.5;2;0.35;0;
471:49.846;91.5;96.5;2;0.346;0;
472:49.842;90.5;95.5;2;0.342;0;
473:49.838;89.5;94.5;2;0.338;0;
474:49.834;88.5;93.5;2;0.334;0;
475:49.83;87.5;92.5;2;0.33;0;
476:49.826;86.5;91.5;2;0.326;0;
477:49.822;85.5;90.5;2;0.322;0;
478:49.818;84.5;89.5;2;0.318;0;
479:49.814;83.5;88.5;2;0.314;0;
480:49.81;82.5;87.5;2;0.31;0;
481:49.806;81.5;86.5;2;0.306;0;
482:49.802;80.5;85.5;2;0.302;0;
483:49.798;79.5;84.5;2;0.298;0;
484:49.794;78.5;83.5;2;0.294;0;
485:49.79;77.5;82.5;2;0.29;0;
486:49.786;76.5;81.5;2;0.286;0;
487:49.782;75.5;80.5;2;0.282;0;
488:49.778;74.5;79.5;2;0.278;0;
489:49.774;73.5;78.5;2;0.274;0;
490:49.77;72.5;77.5;2;0.27;0;
491:49.766;71.5;76.5;2;0.266;0;
492:49.762;70.5;75.5;2;0.262;0;
493:49.758;69.5;74.5;2;0.258;0;
494:49.754;68.5;73.5;2;0.254;0;
495:49.75;67.5;72.5;2;0.25;0;
496:49.746;66.5;71.5;2;0.246;0;
497:49.742;65.5;70.5;2;0.242;0;
498:49.738;64.5;69.5;2;0.238;0;
499:49.734;63.5;68.5;2;0.234;0;
500:49.73;62.5;67.5;2;0.23;0;
501:49.726;61.5;66.5;2;0.226;0;
502:49.722;60.5;65.5;2;0.222;0;
503:49.718;59.5;64.5;2;0.218;0;
504:49.714;58.5;63.5;2;0.214;0;
505:49.71;57.5;62.5;2;0.21;0;
506:49.706;56.5;61.5;2;0.206;0;
507:49.702;55.5;60.5;2;0.202;0;
508:49.698;54.5;59.5;2;0.198;0;
509:49.694;53.5;58.5;2;0.194;0;
510:49.69;52.5;57.5;2;0.19;0;
511:49.686;51.5;56.5;2;0.186;0;
512:49.682;50.5;55.5;2;0.182;0;
513:49.678;49.5;54.5;2;0.178;0;
514:49.674;48.5;53.5;2;0.174;0;
515:49.67;47.5;52.5;2;0.17;0;
516:49.666;46.5;51.5;2;0.166;0;
517:49.662;45.5;50.5;2;0.162;0;
518:49.658;44.5;49.5;2;0.158;0;
519:49.654;43.5;48.5;2;0.154;0;
520:49.65;42.5;47.5;2;0.15;0;
521:49.646;41.5;46.5;2;0.146;0;
522:49.642;40.5;45.5;2;0.142;0;
523:49.638;39.5;44.5;2;0.138;0;
524:49.634;38.5;43.5;2;0.134;0;
525:49.63;37.5;42.5;2;0.13;0;
526:49.626;36.5;41.5;2;0.126;0;
527:49.622;35.5;40.5;2;0.122;0;
528:49.618;34.5;39.5;2;0.118;0;
529:49.614;33.5;38.5;2;0.114;0;
530:49.61;32.5;37.5;2;0.11;0;
531:49.606;31.5;36.5;2;0.106;0;
532:49.602;30.5;35.5;2;0.102;0;
533:49.598;29.5;34.5;2;0.098;0;
534:49.594;28.5;33.5;2;0.094;0;
535:49.59;27.5;32.5;2;0.09;0;
536:49.586;26.5;31.5;2;0.086;0;
537:49.582;25.5;30.5;2;0.082;0;
538:49.578;24.5;29.5;2;0.078;0;
539:49.574;23.5;28.5;2;0.074;0;
540:49.57;22.5;27.5;2;0.07;0;
541:49.566;21.5;26.5;2;0.066;0;
542:49.562;20.5;25.5;2;0.062;0;
543:50.438;239.5;244.5;2;0.938;1;
544:50.434;238.5;243.5;2;0.934;1;
545:50.43;237.5;242.5;2;0.93;1;
546:50.426;236.5;241.5;2;0.926;1;
547:50.422;235.5;240.5;2;0.922;1;
548:50.418;234.5;239.5;2;0.918;1;
549:50.414;233.5;238.5;2;0.914;1;
550:50.41;232.5;237.5;2;0.91;1;
551:50.406;231.5;236.5;2;0.906;1;
552:50.402;230.5;235.5;2;0.902;1;
553:50.398;229.5;234.5;2;0.898;1;
554:50.394;228.5;233.5;2;0.894;1;
555:50.39;227.5;232.5;2;0.89;1;
556:50.386;226.5;231.5;2;0.886;1;
557:50.382;225.5;230.5;2;0.882;1;
558:50.378;224.5;229.5;2;0.878;1;
559:50.374;223.5;228.5;2;0.874;1;
560:50.37;222.5;227.5;2;0.87;1;
561:50.366;221.5;226.5;2;0.866;1;
562:50.362;220.5;225.5;2;0.862;1;
563:50.358;219.5;224.5;2;0.858;1;
564:50.354;218.5;223.5;2;0.854;1;
565:50.35;217.5;222.5;2;0.85;1;
566:50.346;216.5;221.5;2;0.846;1;
567:50.342;215.5;220.5;2;0.842;1;
568:50.338;214.5;219.5;2;0.838;1;
569:50.334;213.5;218.5;2;0.834;1;
570:50.33;212.5;217.5;2;0.83;1;
571:50.326;211.5;216.5;2;0.826;1;
572:50.322;210.5;215.5;2;0.822;1;
573:50.318;209.5;214.5;2;0.818;1;
574:50.314;208.5;213.5;2;0.814;1;
575:50.31;207.5;212.5;2;0.81;1;
576:50.306;206.5;211.5;2;0.806;1;
577:50.302;205.5;210.5;2;0.802;1;
578:50.298;204.5;209.5;2;0.798;1;
579:50.294;203.5;208.5;2;0.794;1;
580:50.29;202.5;207.5;2;0.79;1;
581:50.286;201.5;206.5;2;0.786;1;
582:50.282;200.5;205.5;2;0.782;1;
583:50.278;199.5;204.5;2;0.778;1;
584:50.274;198.5;203.5;2;0.774;1;
585:50.27;197.5;202.5;2;0.77;1;
586:50.266;196.5;201.5;2;0.766;1;
587:50.262;195.5;200.5;2;0.762;1;
588:50.258;194.5;199.5;2;0.758;1;
589:50.254;193.5;198.5;2;0.754;1;
590:50.25;192.5;197.5;2;0.75;1;
591:50.246;191.5;196.5;2;0.746;1;
592:50.242;190.5;195.5;2;0.742;1;
593:50.238;189.5;194.5;2;0.738;1;
594:50.234;188.5;193.5;2;0.734;1;
595:50.23;187.5;192.5;2;0.73;1;
596:50.226;186.5;191.5;2;0.726;1;
597:50.222;185.5;190.5;2;0.722;1;
598:50.218;184.5;189.5;2;0.718;1;
599:50.214;183.5;188.5;2;0.714;1;
600:50.21;182.5;187.5;2;0.71;1;
601:50.206;181.5;186.5;2;0.706;1;
602:50.202;180.5;185.5;2;0.702;1;
603:50.198;179.5;184.5;2;0.698;1;
604:50.194;178.5;183.5;2;0.694;1;
605:50.19;177.5;182.5;2;0.69;1;
606:50.186;176.5;181.5;2;0.686;1;
607:50.182;175.5;180.5;2;0.682;1;
