518:49.978;124.5;129.5;2;0.478;0;
519:49.974;123.5;128.5;2;0.474;0;
520:49.97;122.5;127.5;2;0.47;0;
521:49.966;121.5;126.5;2;0.466;0;
522:49.962;120.5;125.5;2;0.462;0;
523:49.958;119.5;124.5;2;0.458;0;
524:49.954;118.5;123.5;2;0.454;0;
525:49.95;117.5;122.5;2;0.45;0;
526:49.946;116.5;121.5;2;0.446;0;
527:49.942;115.5;120.5;2;0.442;0;
528:49.938;114.5;119.5;2;0.438;0;
529:49.934;113.5;118.5;2;0.434;0;
530:49.93;112.5;117.5;2;0.43;0;
531:49.926;111.5;116.5;2;0.426;0;
532:49.922;110.5;115.5;2;0.422;0;
533:49.918;109.5;114.5;2;0.418;0;
534:49.914;108.5;113.5;2;0.414;0;
535:49.91;107.5;112.5;2;0.41;0;
536:49.906;106.5;111.5;2;0.406;0;
537:49.902;105.5;110.5;2;0.402;0;
538:49.898;104.5;109.5;2;0.398;0;
539:49.894;103.5;108.5;2;0.394;0;
540:49.89;102.5;107.5;2;0.39;0;
541:49.886;101.5;106.5;2;0.386;0;
542:49.882;100.5;105.5;2;0.382;0;
543:49.878;99.5;104.5;2;0.378;0;
544:49.874;98.5;103.5;2;0.374;0;
545:49.87;97.5;102.5;2;0.37;0;
546:49.866;96.5;101.5;2;0.366;0;
547:49.862;95.5;100.5;2;0.362;0;
548:49.858;94.5;99.5;2;0.358;0;
549:49.854;93.5;98.5;2;0.354;0;
550:49.85;92.5;97.5;2;0.35;0;
551:49.846;91.5;96.5;2;0.346;0;
552:49.842;90.5;95.5;2;0.342;0;
553:49.838;89.5;94.5;2;0.338;0;
554:49.834;88.5;93.5;2;0.334;0;
555:49.83;87.5;92.5;2;0.33;0;
556:49.826;86.5;91.5;2;0.326;0;
557:49.822;85.5;90.5;2;0.322;0;
558:49.818;84.5;89.5;2;0.318;0;
559:49.814;83.5;88.5;2;0.314;0;
560:49.81;82.5;87.5;2;0.31;0;
561:49.806;81.5;86.5;2;0.306;0;
562:49.802;80.5;85.5;2;0.302;0;
563:49.798;79.5;84.5;2;0.298;0;
564:49.794;78.5;83.5;2;0.294;0;
565:49.79;77.5;82.5;2;0.29;0;
566:49.786;76.5;81.5;2;0.286;0;
567:49.782;75.5;80.5;2;0.282;0;
568:49.778;74.5;79.5;2;0.278;0;
569:49.774;73.5;78.5;2;0.274;0;
570:49.77;72.5;77.5;2;0.27;0;
571:49.766;71.5;76.5;2;0.266;0;
572:49.762;70.5;75.5;2;0.262;0;
573:49.758;69.5;74.5;2;0.258;0;
574:49.754;68.5;73.5;2;0.254;0;
575:49.75;67.5;72.5;2;0.25;0;
576:49.746;66.5;71.5;2;0.246;0;
577:49.742;65.5;70.5;2;0.242;0;
578:49.738;64.5;69.5;2;0.238;0;
579:49.734;63.5;68.5;2;0.234;0;
580:49.73;62.5;67.5;2;0.23;0;
581:49.726;61.5;66.5;2;0.226;0;
582:49.722;60.5;65.5;2;0.222;0;
583:49.718;59.5;64.5;2;0.218;0;
584:49.714;58.5;63.5;2;0.214;0;
585:49.71;57.5;62.5;2;0.21;0;
586:49.706;56.5;61.5;2;0.206;0;
587:49.702;55.5;60.5;2;0.202;0;
588:49.698;54.5;59.5;2;0.198;0;
589:49.694;53.5;58.5;2;0.194;0;
590:49.69;52.5;57.5;2;0.19;0;
591:49.686;51.5;56.5;2;0.186;0;
592:49.682;50.5;55.5;2;0.182;0;
593:49.678;49.5;54.5;2;0.178;0;
594:49.674;48.5;53.5;2;0.174;0;
595:49.67;47.5;52.5;2;0.17;0;
596:49.666;46.5;51.5;2;0.166;0;
597:49.662;45.5;50.5;2;0.162;0;
598:49.658;44.5;49.5;2;0.158;0;
599:49.654;43.5;48.5;2;0.154;0;
600:49.65;42.5;47.5;2;0.15;0;
601:49.646;41.5;46.5;2;0.146;0;
602:49.642;40.5;45.5;2;0.142;0;
603:49.638;39.5;44.5;2;0.138;0;
604:49.634;38.5;43.5;2;0.134;0;
605:49.63;37.5;42.5;2;0.13;0;
606:49.626;36.5;41.5;2;0.126;0;
607:49.622;35.5;40.5;2;0.122;0;
